real.type	inferred	val	sim	noff	alf	prior	est	real	ratio	id	noff2	type
Known half-siblings	Inferred unrelated	0.266311077245452	204	750	variable	prior	51	48	1.0625	off_750@prior@variable@204	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	1	204	750	variable	prior	51	48	1.0625	off_750@prior@variable@204	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.997686256362795	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.000220337115787154	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.002313743637205	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.968822298116118	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.0000927172457785838	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0309573647680952	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999907282754221	110	750	variable	prior	168	148	1.13513513513514	off_750@prior@variable@110	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.973826020015396	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.000799041150619257	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0261739799846035	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.947662804634439	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000981690745760143	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0515381542149421	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.99901830925424	72	750	variable	prior	308	336	0.916666666666667	off_750@prior@variable@72	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.981884057971015	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.000271886895051658	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0172101449275362	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.956769983686786	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000434636155208571	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.000905797101449275	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.042958129418162	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999565363844791	92	750	variable	prior	287	291	0.986254295532646	off_750@prior@variable@92	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.960227272727273	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.00109970674486804	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0397727272727273	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.912756598240469	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.00100921630749379	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0861436950146628	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.998990783692506	244	750	variable	prior	351	375	0.936	off_750@prior@variable@244	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	1	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.930355791067373	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0696442089326268	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	1	6	750	variable	prior	51	50	1.02	off_750@prior@variable@6	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.987613542526837	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.00029944602485402	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0123864574731627	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.919299296301842	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.0000805905086360056	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0804012576733044	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999919409491364	114	750	variable	prior	231	198	1.16666666666667	off_750@prior@variable@114	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.992443324937028	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.00042983021706426	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.00755667506297229	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.955727487642381	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000193263491067945	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0438426821405545	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999806736508932	112	750	variable	prior	209	210	0.995238095238095	off_750@prior@variable@112	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.973404255319149	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0265957446808511	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.963538553496712	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000778914953355674	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0364614465032875	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999221085046644	251	750	variable	prior	275	289	0.951557093425606	off_750@prior@variable@251	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.986394557823129	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0136054421768707	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.960941987363584	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000495986850917938	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0390580126364159	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999504013149082	211	750	variable	prior	290	306	0.947712418300654	off_750@prior@variable@211	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.978280542986425	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0190045248868778	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.960295475530933	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000600316070027231	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.00271493212669683	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0397045244690674	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999399683929973	34	750	variable	prior	294	308	0.954545454545455	off_750@prior@variable@34	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.97723292469352	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0218914185639229	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.920229281108192	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000199603695934617	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.000875656742556918	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.079770718891808	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999800396304065	214	750	variable	prior	276	259	1.06563706563707	off_750@prior@variable@214	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.97088122605364	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0291187739463602	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.971892990179478	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.00060733794379955	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0281070098205215	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.9993926620562	103	750	variable	prior	288	309	0.932038834951456	off_750@prior@variable@103	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.969953051643192	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0291079812206573	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.937073540561031	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000413263586040391	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.000938967136150235	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0629264594389689	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.99958673641396	53	750	variable	prior	299	287	1.0418118466899	off_750@prior@variable@53	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	1	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.95888270949197	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0411172905080297	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	1	29	750	variable	prior	71	70	1.01428571428571	off_750@prior@variable@29	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.987463126843658	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0117994100294985	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.947733847637416	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000196840347897089	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.000737463126843658	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0522661523625844	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999803159652103	84	750	variable	prior	233	226	1.03097345132743	off_750@prior@variable@84	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.991181657848324	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.00881834215167548	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.966489195114313	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000466465134443207	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0335108048856874	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999533534865557	293	750	variable	prior	284	297	0.956228956228956	off_750@prior@variable@293	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.971105527638191	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0263819095477387	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.937137625877327	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000657509700074421	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.00251256281407035	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0628623741226732	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999342490299926	36	750	variable	prior	332	337	0.985163204747775	off_750@prior@variable@36	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.981937602627258	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0180623973727422	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.966533687943262	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.00033436915081139	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0334663120567376	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999665630849189	257	750	variable	prior	265	256	1.03515625	off_750@prior@variable@257	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.993377483443709	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.00579470198675497	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.979486023444545	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.00031609811394792	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.000827814569536424	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0205139765554554	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999683901886052	31	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@31	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.994750656167979	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.00459317585301837	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.983557889929208	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000225477503163959	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.000656167979002625	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0164421100707924	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999774522496836	248	750	variable	prior	251	256	0.98046875	off_750@prior@variable@248	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.990818668706963	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.000893655049151028	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.00918133129303749	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.964253798033959	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000680639076647925	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0348525469168901	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999319360923352	200	750	variable	prior	263	284	0.926056338028169	off_750@prior@variable@200	Offspring sampled = 750	variable prior
